business_id,name,address,city,state,latitude,longitude,stars,cluster_label
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,2
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,1
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Floyd's Coffee Shop,932 SW 3rd Ave,Portland,OR,45.516354,-122.67641,3.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,2
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,1
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Passion8 Dessert Cafe,3010 Cambie Street,Vancouver,BC,49.258434,-123.115,4.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,2
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,1
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Starbucks,980 Main St,Weymouth,MA,42.17138,-70.9551,3.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,0
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,1
#NAME?,Cafe Mai-Mai,8636 Granville Street,Vancouver,BC,49.208057,-123.14,4.0,2
